road_key,road_id,nomor_ruas,canonical_name,display_name,source_ml_row_id,source_ml_name,norm_panjang_ruas,norm_lebar_ruas,norm_kondisi_sedang,norm_rusak_ringan,norm_rusak_berat,norm_permukaan_aspal_penmac,norm_permukaan_beton,norm_penduduk_dilayani,norm_desa_dilalui,norm_kecamatan_dilalui,norm_koneksi_jalan_provinsi,norm_koneksi_jalan_nasional,norm_jarak_rsud_cost,norm_jarak_puskesmas_cost,norm_jarak_sd_smp_cost,norm_jarak_pasar_cost,norm_jarak_ibukota_kabupaten_cost,label_top105
HSS-KAB-005,d8432a7a-8f28-5608-8fd6-2ec839d27aea,005,Jl. Teluk Mesjid - Sp. 4 Muara Banta,Teluk Mesjid - Sp. 4 Muara Banta,157,Teluk Mesjid - Sp. 4 Muara Banta,0.08035190615835776,0.18181818181818182,0.1398601398601399,0.0,0.0,0.999999982698216,0.0,0.34081769436997317,0.0,0.0,0.0,1.0,0.9349696222086441,0.9260140387242662,0.9850409047459436,0.9970436654018237,0.9807935644250979,1
HSS-KAB-067,1fe212e9-5bdc-5bb8-999d-da6a0d45a57d,067,Teluk Pinang - Baluti,Teluk Pinang - Baluti,140,Teluk Pinang - Baluti,0.09266862170087975,0.045454545454545456,1.0,0.0,0.0,0.9999999547410654,0.0,0.24318588025022342,0.125,0.0,0.0,0.0,0.9647802077448957,0.9424506524709096,0.9598028627115067,0.996965509429688,0.9758388545700903,1
HSS-KAB-135,c92ef383-7f9e-557e-b098-2236572491a3,135,Teluk Pinang - Padang Rasau,Teluk Pinang - Padang Rasau,110,Teluk Pinang - Padang Rasau,0.12434017595307918,0.045454545454545456,1.0,0.0,0.0,0.9999999153958674,0.0,0.37723413762287755,0.25,0.5,0.0,1.0,0.926320886316736,0.8921891930089038,0.8285849068315271,0.9911417568103302,0.9298296151671308,1
HSS-KAB-101,fe3d0618-e13d-58b2-9b29-0569ef432eb5,101,Teluk Pinang - Pahampangan Utara,Teluk Pinang - Pahampangan Utara,107,Teluk Pinang - Pahampangan Utara,0.12668621700879765,0.045454545454545456,1.0,0.0,0.0,0.9999999331309448,0.0,0.06814119749776586,0.125,0.5,0.0,1.0,0.9323779988701998,0.8303057426862015,0.919208471441163,0.9882825508296993,0.910409798461522,1
HSS-KAB-073,616c0bf9-9afd-58a3-a5a4-317187692160,073,Jl. Tembok Baru - Ds. Baluti,Tembok Baru - Ds. Baluti,345,Tembok Baru - Ds. Baluti,0.004692082111436951,0.0,1.0,0.0,0.0,0.9999999417609606,0.0,0.24318588025022342,0.125,0.0,0.0,1.0,0.9711024774904601,0.9478682809629246,0.9740915918711904,0.9972914424873988,0.9782948713845234,1
HSS-KAB-071,3ed4fa00-9785-52e2-9272-114482304e9a,071,Jl. Tembok Baru (Asam Cangkok),Tembok Baru (Asam Cangkok),265,Tembok Baru (Asam Cangkok),0.025806451612903226,0.0,0.6,0.4,0.0,0.9999999460184349,0.0,0.1193029490616622,0.125,0.0,0.0,1.0,0.9451332126675966,0.8776746596316013,0.889389594428513,0.9930721526873195,0.9563848968835685,1
HSS-KAB-058,54bf6561-23a7-5d8c-a2c6-7ac892d93e0f,058,Jl. Tembok Kacil. Sei. Kudung,Tembok Kacil. Sei. Kudung,289,Tembok Kacil. Sei. Kudung,0.01818181818181818,0.0,0.4594594594594595,0.0,0.0,0.9999999331309449,0.0,0.11382931188561216,0.125,0.5,0.0,1.0,0.8730980735753565,0.987308616384793,0.9656127021960696,0.9929523701648072,0.9269233641669067,1
HSS-KAB-036,3e0cb93e-a89e-5a00-b255-6d6b1a9cd5b3,036,Tembok Lama - Loklua,Tembok Lama - Loklua,211,Tembok Lama - Loklua,0.04574780058651026,0.0,0.7619047619047621,0.2380952380952381,0.0,0.9999999772399152,0.0,0.19124218051831993,0.0,0.0,0.0,0.0,0.9384720028590863,0.9650398077919631,0.9240500043449654,0.9959879934303676,0.9684729379380981,1
HSS-KAB-066,f6389463-7b8d-585c-b1e6-8ebe838db3ce,066,Jl. Teratai Menuju Komplek Perumnas Hamalau,Teratai Menuju Komplek Perumnas Hamalau,279,Teratai Menuju Komplek Perumnas Hamalau,0.020527859237536656,0.0,0.0,0.0,0.0,0.9999999547410654,0.0,0.07808310991957104,0.0,0.0,0.0,0.0,0.9710217774754729,0.9056767324633721,0.8733132223505021,0.9947553378263578,0.9591844573184394,0
HSS-KAB-064,c72cfd8c-f9ed-54eb-a4a2-39f0d9c26777,064,Tibung Dalam - Teratai,Tibung Dalam - Teratai,262,Tibung Dalam - Teratai,0.026979472140762465,0.0,1.0,0.0,0.0,0.999999982698216,0.0,0.07808310991957104,0.0,0.0,0.0,0.0,0.9663480937503602,0.8683610496066331,0.9215175102106687,0.9925123180608257,0.9422804041438616,1
HSS-KAB-051,47641a83-e418-5e9b-948d-cd06e044de68,051,Tibung Raya - Asam Cangkuk,Tibung Raya - Asam Cangkuk,208,Tibung Raya - Asam Cangkuk,0.0469208211143695,0.0,0.0,0.0,0.0,0.5348836831591949,0.0,0.25748436103663985,0.25,0.5,0.0,0.0,0.9800255934333245,0.9085975408677628,0.8904199719439375,0.9949309055898511,0.966336992819725,0
HSS-KAB-068,1539a932-2245-5bd2-9bab-99dfd9256ac0,068,Tibung Raya - Hamalau Dalam,Tibung Raya - Hamalau Dalam,203,Tibung Raya - Hamalau Dalam,0.0498533724340176,0.045454545454545456,1.0,0.0,0.0,0.999999917198609,0.0,0.18286416443252904,0.125,0.5,0.0,0.0,0.9772310672000554,0.9353512036557214,0.9515101858403784,0.9965387664948746,0.9726232009303417,1
HSS-KAB-132,bb5f653c-ba98-5b03-96da-52a8c5a935d2,132,Jl. TPA - Ds. Sungai Raya Selatan,TPA - Ds. Sungai Raya Selatan,209,TPA - Ds. Sungai Raya Selatan,0.04633431085043988,0.2727272727272727,1.0,0.0,0.0,0.9999999179691927,0.0,0.05026809651474531,0.0,0.0,0.0,0.0,0.8335665948052248,0.8647901257832007,0.6077985922312018,0.9839174265163958,0.8149132072250851,0
HSS-KAB-309,a8dca980-c483-5422-b8ce-306d60a1e9c8,309,Jl. Tukang Garit (Tambangan),Tukang Garit (Tambangan),266,Tukang Garit (Tambangan),0.024633431085043987,0.0,0.0,0.0,1.0,0.0,0.0,0.17873100983020554,0.0,0.0,0.0,0.0,0.8974395038101936,0.986785697460781,0.9836256874356014,0.9907382341281078,0.3418237685241494,0
HSS-KAB-290,a5649b2d-31a0-5291-89c6-fb9e169dd9d2,290,Tumbukan Banyu - Banua Hanyar,Tumbukan Banyu - Banua Hanyar,40,Tumbukan Banyu - Banua Hanyar,0.28973607038123167,0.045454545454545456,0.0,0.0,0.0,0.9999999460184349,0.0,0.5529490616621984,0.625,0.0,0.0,0.0,0.9083317001187443,0.9232157158336082,0.922076148622646,0.9920762303902135,0.3519060269500368,0
HSS-KAB-222,2bf8795c-61b8-51bb-8c1f-843696f3333c,222,Jl. Tungkaran - Ds. Ulin,Tungkaran - Ds. Ulin,173,Tungkaran - Ds. Ulin,0.069208211143695,0.0,0.16129032258064518,0.0,0.4838709677419354,0.9999999383275133,0.0,0.10936103663985701,0.125,0.0,0.0,1.0,0.8844099099618404,0.9522871814198898,0.9076384492197683,0.9893682392252364,0.8989619007991123,1
HSS-KAB-288,aa286cda-77a0-5013-83c7-6a48f82927e0,288,Jl. Ulang - Bangkaun,Ulang - Bangkaun,71,Ulang - Bangkaun,0.20527859237536655,0.0,0.0,0.3820224719101123,0.6179775280898877,0.0,0.9999999732113952,0.014298480786416443,0.0,0.0,0.0,0.0,0.09924257271647785,0.25362981108965,0.6701922957555895,0.8955165090332446,0.1730947732292033,0
HSS-KAB-283,32e48c1c-9338-5f21-a616-a7ce41be6a86,283,Jl. Ulang - Kacang Parang,Ulang - Kacang Parang,132,Ulang - Kacang Parang,0.09912023460410556,0.0,0.8,0.0,0.2,0.0,0.9999999571382326,0.014298480786416443,0.0,0.0,0.0,0.0,0.12101313104529576,0.2981108964997409,0.7874070487753404,0.8981902361669593,0.19324221959052157,0
HSS-KAB-211,e678c2d8-75a2-55dc-acd4-0b4f99fb54d0,211,Ulin - Tanggul (Balai Mas),Ulin - Tanggul (Balai Mas),64,Ulin - Tanggul (Balai Mas),0.22580645161290322,0.045454545454545456,0.1534526854219949,0.5115089514066495,0.3350383631713555,0.999999924066854,0.0,0.13348972296693476,0.125,0.0,0.0,0.0,0.8294831740468751,0.8400621849531258,0.9693121299020521,0.9851228974344453,0.8432950314203715,1
HSS-KAB-200,a05eacfa-9357-5d4a-9ffa-439f2faf5026,200,Umpaya - Tumarin,Umpaya - Tumarin,254,Umpaya - Tumarin,0.029325513196480937,0.045454545454545456,0.0,0.0,0.0,0.9999999417609606,0.0,0.02602770330652368,0.0,0.0,0.0,0.0,0.4319226202142009,0.1319498751589957,0.9062728886571574,0.9363742425100526,0.48097173766923795,0
HSS-KAB-019,9e8380de-b496-5b28-b1f2-a95e5e185f0a,019,Jl. Wahab Syahrani,Wahab Syahrani,348,Wahab Syahrani,0.003519061583577712,0.2727272727272727,0.0,0.0,0.0,0.9999999683701756,0.0,0.193923145665773,0.0,0.0,0.0,1.0,0.9490690676842555,0.9433598718613088,0.9592318101125967,0.9980016424081101,0.9972303129234282,0
HSS-KAB-209,b4367de9-0904-51d4-9d9d-54239fd38b95,209,Wasah Hilir - Amparaya,Wasah Hilir - Amparaya,84,Wasah Hilir - Amparaya,0.1683284457478006,0.0,0.0,0.6587030716723548,0.0,0.9999999232344087,0.0,0.11539320822162645,0.125,0.0,0.0,1.0,0.8348624064744469,0.8704951241343571,0.8314649981999429,0.9957928866738404,0.8482732131997568,0
HSS-KAB-205,037ceb04-335d-5238-b5e7-c9aa54b97732,205,Wasah Hilir - Sarang Halang,Wasah Hilir - Sarang Halang,76,Wasah Hilir - Sarang Halang,0.18005865102639296,0.0,0.0,0.06389776357827477,0.0,0.9999999094558446,0.0,0.10857908847184987,0.125,0.5,0.0,1.0,0.8658281550823717,0.8842606114853724,0.8398818169403995,0.9954145664608937,0.8484097771234089,0
HSS-KAB-204,00f4e7dd-20bc-52f9-9538-27da26b39136,204,Wasah Hulu - Amparaya - Simpur,Wasah Hulu - Amparaya - Simpur,23,Wasah Hulu - Amparaya - Simpur,0.36950146627565983,0.045454545454545456,0.0,0.9056603773584907,0.0,0.9999999250256061,0.0,0.30685880250223413,0.625,0.0,0.0,1.0,0.8295016197645866,0.840099872803505,0.9818008019564759,0.990583621226709,0.8433121019108281,1
HSS-KAB-208,304062ed-d501-583f-98f1-e1e890d327a0,208,Wasah Tengah - Sungai Tarap,Wasah Tengah - Sungai Tarap,73,Wasah Tengah - Sungai Tarap,0.19296187683284458,0.045454545454545456,0.0,0.0,0.0,0.9999999744863244,0.0,0.16644325290437892,0.25,0.5,0.0,1.0,0.9236577858221602,0.8731898054364724,0.9076136208459027,0.9921218213739593,0.9041193227282911,0
